bugid,tempo_space
669658,"[('E', '0'), ('C', '1'), ('A', '2'), ('V', '2'), ('V', '8'), ('Y', '12'), ('W', '16'), ('V', '16'), ('Y', '16'), ('V', '16'), ('W', '19'), ('P', '19'), ('C', '19'), ('V', '27'), ('C', '35'), ('W', '47'), ('A', '54'), ('C', '54'), ('V', '55'), ('V', '89'), ('Y', '93'), ('W', '96'), ('W', '97'), ('L', '97'), ('Z', '97')]"
690552,"[('M', '0'), ('P', '28'), ('C', '28'), ('D', '61'), ('W', '61'), ('C', '82'), ('W', '82'), ('C', '82'), ('C', '82'), ('C', '83'), ('V', '83'), ('C', '85'), ('A', '85'), ('V', '85'), ('V', '89'), ('V', '92'), ('V', '94'), ('Y', '96'), ('L', '96'), ('L', '97'), ('W', '97'), ('L', '98'), ('W', '98'), ('Z', '98')]"
692795,"[('N', '0'), ('C', '0'), ('A', '0'), ('P', '95'), ('C', '95'), ('W', '95'), ('C', '97'), ('Z', '97')]"
717922,"[('E', '0'), ('C', '0'), ('A', '0'), ('C', '8'), ('V', '24'), ('C', '24'), ('V', '24'), ('D', '24'), ('C', '43'), ('V', '43'), ('V', '43'), ('C', '53'), ('V', '54'), ('F', '54'), ('V', '59'), ('D', '60'), ('P', '61'), ('W', '61'), ('V', '63'), ('V', '63'), ('V', '76'), ('V', '80'), ('V', '82'), ('V', '95'), ('V', '96'), ('Y', '96'), ('W', '97'), ('L', '98'), ('W', '98'), ('Z', '98')]"
723328,"[('E', '0'), ('C', '1'), ('C', '5'), ('D', '6'), ('C', '11'), ('C', '49'), ('Y', '85'), ('C', '88'), ('Y', '96'), ('L', '97'), ('Z', '98')]"
764572,"[('M', '0'), ('C', '1'), ('C', '12'), ('W', '12'), ('C', '12'), ('C', '16'), ('C', '20'), ('C', '45'), ('V', '45'), ('V', '45'), ('C', '45'), ('A', '45'), ('V', '48'), ('V', '48'), ('V', '48'), ('V', '51'), ('Y', '54'), ('V', '67'), ('V', '68'), ('V', '85'), ('Y', '86'), ('V', '93'), ('V', '93'), ('Y', '93'), ('Y', '93'), ('V', '93'), ('V', '94'), ('Y', '97'), ('W', '97'), ('L', '97'), ('W', '97'), ('Z', '97')]"
788368,"[('E', '0'), ('V', '89'), ('C', '89'), ('A', '89'), ('V', '91'), ('C', '91'), ('Y', '97'), ('L', '98'), ('Z', '98')]"
789529,"[('E', '0'), ('D', '0'), ('W', '0'), ('Y', '98'), ('A', '98'), ('L', '98'), ('Z', '98')]"
850620,"[('N', '0'), ('C', '0'), ('C', '97'), ('Z', '97')]"
904924,"[('N', '0'), ('C', '0'), ('C', '1'), ('V', '2'), ('C', '2'), ('F', '2'), ('Y', '3'), ('W', '3'), ('L', '97'), ('W', '97'), ('Z', '97')]"
953206,"[('N', '0'), ('V', '12'), ('C', '12'), ('V', '12'), ('C', '12'), ('C', '12'), ('D', '18'), ('C', '19'), ('A', '32'), ('V', '33'), ('V', '35'), ('Y', '42'), ('V', '42'), ('C', '58'), ('V', '95'), ('V', '95'), ('Y', '95'), ('V', '95'), ('Y', '95'), ('Y', '95'), ('W', '97'), ('L', '97'), ('W', '97'), ('Z', '97')]"
985423,"[('M', '0'), ('C', '97'), ('A', '97'), ('Z', '97')]"
1066474,"[('N', '0'), ('C', '75'), ('C', '95'), ('V', '95'), ('C', '95'), ('A', '95'), ('Y', '96'), ('V', '96'), ('Y', '96'), ('W', '97'), ('L', '97'), ('W', '97'), ('Z', '97')]"
330097,"[('N', '0'), ('Z', '98')]"
364297,"[('M', '0'), ('A', '1'), ('D', '1'), ('L', '2'), ('C', '24'), ('C', '24'), ('D', '25'), ('C', '25'), ('C', '26'), ('F', '26'), ('C', '29'), ('C', '30'), ('C', '31'), ('C', '35'), ('C', '35'), ('W', '36'), ('V', '39'), ('C', '42'), ('H', '43'), ('V', '43'), ('W', '43'), ('C', '44'), ('Y', '46'), ('W', '48'), ('C', '52'), ('R', '53'), ('A', '53'), ('C', '53'), ('C', '62'), ('V', '62'), ('D', '63'), ('C', '64'), ('V', '64'), ('D', '66'), ('Z', '99')]"
398443,"[('E', '0'), ('D', '0'), ('C', '14'), ('C', '44'), ('W', '44'), ('C', '47'), ('P', '48'), ('A', '48'), ('W', '76'), ('C', '76'), ('V', '91'), ('W', '91'), ('C', '96'), ('Y', '98'), ('W', '98'), ('Z', '98')]"
420850,"[('N', '0'), ('Z', '98')]"
424726,"[('N', '0'), ('D', '0'), ('C', '5'), ('Q', '19'), ('Z', '99')]"
622388,"[('N', '0'), ('C', '0'), ('W', '98'), ('Z', '98')]"
645963,"[('N', '0'), ('C', '0'), ('C', '0'), ('W', '8'), ('C', '55'), ('V', '97'), ('A', '97'), ('V', '97'), ('Y', '97'), ('W', '98'), ('L', '98'), ('Z', '98')]"
654131,"[('E', '0'), ('C', '0'), ('C', '0'), ('A', '1'), ('C', '1'), ('C', '1'), ('D', '1'), ('C', '50'), ('C', '84'), ('C', '84'), ('V', '93'), ('Y', '98'), ('W', '99'), ('W', '99'), ('L', '99'), ('W', '99'), ('Z', '99')]"
672876,"[('E', '0'), ('C', '0'), ('C', '0'), ('C', '6'), ('C', '99'), ('Z', '99')]"
682832,"[('M', '0'), ('C', '0'), ('V', '0'), ('A', '0'), ('C', '0'), ('C', '1'), ('C', '7'), ('C', '50'), ('C', '87'), ('V', '92'), ('V', '94'), ('V', '95'), ('Y', '97'), ('Y', '98'), ('L', '98'), ('C', '98'), ('Z', '98')]"
699121,"[('E', '0'), ('C', '40'), ('A', '41'), ('V', '48'), ('C', '48'), ('V', '92'), ('Y', '96'), ('V', '98'), ('Y', '98'), ('W', '98'), ('C', '98'), ('W', '98'), ('V', '98'), ('Y', '98'), ('W', '98'), ('C', '98'), ('W', '98'), ('L', '99'), ('W', '99'), ('Z', '99')]"
710431,"[('E', '0'), ('C', '1'), ('V', '3'), ('C', '4'), ('V', '7'), ('C', '7'), ('V', '8'), ('V', '8'), ('V', '8'), ('R', '9'), ('A', '50'), ('V', '77'), ('V', '79'), ('V', '79'), ('V', '83'), ('V', '83'), ('Y', '84'), ('C', '85'), ('C', '87'), ('V', '92'), ('V', '92'), ('Y', '92'), ('C', '99'), ('L', '99'), ('Z', '99')]"
854114,"[('N', '0'), ('D', '0'), ('C', '2'), ('C', '2'), ('C', '4'), ('D', '98'), ('W', '98'), ('Z', '98')]"
878307,"[('N', '0'), ('P', '20'), ('A', '20'), ('V', '77'), ('C', '82'), ('Y', '97'), ('W', '97'), ('L', '98'), ('W', '98'), ('Z', '98')]"
895561,"[('N', '0'), ('C', '8'), ('C', '63'), ('A', '63'), ('C', '65'), ('C', '68'), ('C', '71'), ('C', '82'), ('C', '83'), ('C', '83'), ('C', '83'), ('C', '84'), ('C', '85'), ('C', '85'), ('C', '89'), ('C', '90'), ('C', '91'), ('V', '96'), ('C', '96'), ('V', '96'), ('V', '96'), ('V', '96'), ('V', '96'), ('Y', '96'), ('Y', '97'), ('V', '97'), ('C', '97'), ('Y', '97'), ('V', '97'), ('V', '97'), ('Y', '97'), ('Y', '98'), ('C', '98'), ('W', '98'), ('L', '98'), ('W', '98'), ('Z', '98')]"
899110,"[('N', '0'), ('C', '1'), ('V', '87'), ('C', '87'), ('A', '87'), ('Y', '92'), ('C', '95'), ('L', '98'), ('Z', '98')]"
971060,"[('M', '0'), ('C', '0'), ('W', '0'), ('C', '0'), ('C', '0'), ('C', '2'), ('C', '6'), ('C', '69'), ('C', '70'), ('C', '77'), ('W', '98'), ('Z', '98')]"
985427,"[('M', '0'), ('C', '0'), ('C', '97'), ('A', '98'), ('W', '98'), ('C', '98'), ('L', '98'), ('W', '98'), ('Z', '98')]"
994732,"[('N', '0'), ('C', '1'), ('C', '22'), ('A', '22'), ('C', '33'), ('C', '62'), ('C', '69'), ('V', '78'), ('C', '78'), ('Y', '81'), ('Y', '81'), ('Y', '97'), ('V', '97'), ('C', '97'), ('Y', '97'), ('Y', '97'), ('Y', '98'), ('W', '98'), ('L', '98'), ('W', '98'), ('Z', '98')]"
1050774,"[('N', '0'), ('C', '4'), ('A', '5'), ('C', '39'), ('C', '40'), ('C', '41'), ('V', '42'), ('C', '42'), ('V', '47'), ('C', '52'), ('V', '94'), ('V', '95'), ('Y', '95'), ('Y', '96'), ('L', '98'), ('Z', '98')]"
1058997,"[('N', '0'), ('C', '0'), ('A', '0'), ('V', '77'), ('C', '77'), ('Y', '93'), ('Y', '97'), ('W', '97'), ('L', '98'), ('W', '98'), ('Z', '98')]"
333791,"[('M', '0'), ('C', '0'), ('C', '0'), ('C', '4'), ('A', '7'), ('L', '7'), ('C', '23'), ('C', '36'), ('A', '42'), ('A', '42'), ('C', '49'), ('W', '51'), ('C', '59'), ('L', '76'), ('W', '97'), ('C', '97'), ('V', '99'), ('V', '99'), ('V', '99'), ('S', '99'), ('W', '99'), ('Y', '99'), ('V', '100'), ('Y', '100'), ('V', '100'), ('V', '100'), ('Y', '100'), ('Z', '100')]"
333824,"[('N', '0'), ('Z', '99')]"
345258,"[('E', '0'), ('D', '0'), ('C', '0'), ('C', '7'), ('C', '10'), ('V', '75'), ('V', '87'), ('V', '88'), ('V', '89'), ('V', '91'), ('V', '93'), ('V', '98'), ('A', '98'), ('V', '98'), ('Y', '99'), ('V', '99'), ('Y', '100'), ('L', '100'), ('Z', '100')]"
357626,"[('M', '0'), ('C', '0'), ('Q', '0'), ('D', '0'), ('C', '0'), ('A', '1'), ('D', '1'), ('D', '1'), ('Z', '99')]"
376519,"[('M', '0'), ('C', '0'), ('C', '4'), ('A', '98'), ('V', '98'), ('Y', '98'), ('C', '99'), ('L', '99'), ('Z', '99')]"
385178,"[('E', '0'), ('C', '3'), ('C', '17'), ('C', '23'), ('F', '25'), ('F', '25'), ('F', '25'), ('C', '33'), ('C', '34'), ('A', '45'), ('V', '45'), ('Y', '59'), ('Z', '100')]"
393813,"[('M', '0'), ('C', '0'), ('W', '0'), ('C', '19'), ('C', '25'), ('W', '26'), ('C', '29'), ('C', '37'), ('L', '37'), ('D', '54'), ('C', '56'), ('C', '75'), ('P', '75'), ('L', '75'), ('C', '86'), ('C', '89'), ('A', '96'), ('V', '96'), ('V', '96'), ('W', '96'), ('C', '96'), ('Y', '100'), ('W', '100'), ('L', '100'), ('Z', '100')]"
486640,"[('E', '0'), ('C', '0'), ('C', '0'), ('C', '8'), ('W', '89'), ('C', '89'), ('C', '90'), ('W', '99'), ('Z', '99')]"
538124,"[('M', '0'), ('C', '0'), ('W', '13'), ('C', '13'), ('C', '99'), ('Z', '100')]"
587615,"[('E', '0'), ('C', '4'), ('A', '34'), ('W', '34'), ('V', '44'), ('W', '44'), ('C', '45'), ('C', '57'), ('Y', '94'), ('W', '95'), ('P', '98'), ('W', '99'), ('C', '99'), ('W', '99'), ('Z', '99')]"
597899,"[('M', '0'), ('Z', '100')]"
607232,"[('E', '0'), ('C', '0'), ('C', '11'), ('C', '18'), ('C', '21'), ('W', '49'), ('C', '49'), ('A', '91'), ('C', '91'), ('V', '91'), ('C', '91'), ('Y', '91'), ('C', '92'), ('C', '99'), ('C', '100'), ('L', '100'), ('Z', '100')]"
642471,"[('E', '0'), ('W', '0'), ('A', '32'), ('C', '33'), ('C', '42'), ('C', '47'), ('V', '57'), ('V', '58'), ('W', '58'), ('C', '70'), ('C', '81'), ('V', '86'), ('C', '86'), ('V', '88'), ('C', '89'), ('V', '89'), ('Y', '90'), ('C', '90'), ('W', '91'), ('C', '91'), ('W', '91'), ('F', '91'), ('C', '96'), ('L', '99'), ('Z', '99')]"
789469,"[('E', '0'), ('A', '0'), ('V', '0'), ('C', '0'), ('C', '18'), ('A', '18'), ('V', '19'), ('C', '19'), ('W', '19'), ('Y', '20'), ('V', '98'), ('A', '98'), ('Y', '98'), ('L', '99'), ('Z', '99')]"
833286,"[('M', '0'), ('C', '0'), ('C', '28'), ('A', '28'), ('C', '29'), ('C', '62'), ('V', '80'), ('V', '80'), ('C', '80'), ('C', '83'), ('V', '85'), ('V', '85'), ('Y', '86'), ('C', '88'), ('V', '90'), ('V', '90'), ('Y', '93'), ('C', '94'), ('V', '97'), ('V', '97'), ('Y', '97'), ('L', '99'), ('Z', '99')]"
842607,"[('N', '0'), ('C', '1'), ('C', '34'), ('Z', '99')]"
850145,"[('N', '0'), ('D', '0'), ('A', '84'), ('V', '96'), ('C', '96'), ('Y', '96'), ('V', '97'), ('Y', '98'), ('Y', '98'), ('W', '98'), ('L', '99'), ('W', '99'), ('Z', '99')]"
900137,"[('N', '0'), ('C', '0'), ('C', '1'), ('C', '9'), ('C', '9'), ('C', '21'), ('C', '50'), ('A', '54'), ('C', '58'), ('V', '61'), ('V', '70'), ('C', '89'), ('W', '89'), ('V', '90'), ('C', '90'), ('V', '90'), ('Y', '96'), ('Y', '97'), ('S', '97'), ('Y', '97'), ('H', '97'), ('Y', '97'), ('Y', '97'), ('C', '98'), ('W', '98'), ('S', '98'), ('H', '98'), ('L', '99'), ('Z', '99')]"
1007642,"[('N', '0'), ('C', '0'), ('C', '38'), ('C', '98'), ('V', '98'), ('A', '98'), ('Y', '99'), ('W', '99'), ('L', '99'), ('W', '99'), ('Z', '99')]"
1091785,"[('N', '0'), ('C', '0'), ('C', '1'), ('C', '70'), ('W', '77'), ('W', '91'), ('C', '94'), ('A', '94'), ('C', '95'), ('V', '95'), ('Y', '96'), ('L', '99'), ('Z', '99')]"
333514,"[('E', '0'), ('D', '0'), ('C', '0'), ('C', '3'), ('Q', '7'), ('P', '7'), ('A', '7'), ('L', '7'), ('L', '71'), ('D', '86'), ('C', '86'), ('C', '88'), ('C', '94'), ('P', '100'), ('V', '100'), ('C', '100'), ('V', '100'), ('V', '100'), ('Y', '100'), ('Y', '101'), ('Z', '101')]"
338378,"[('E', '0'), ('D', '82'), ('A', '86'), ('V', '86'), ('D', '92'), ('L', '92'), ('Y', '93'), ('Y', '94'), ('W', '100'), ('W', '101'), ('Z', '101')]"
347615,"[('M', '0'), ('V', '0'), ('V', '0'), ('C', '0'), ('C', '0'), ('A', '100'), ('C', '100'), ('L', '100'), ('V', '100'), ('Y', '100'), ('S', '100'), ('W', '100'), ('W', '101'), ('Z', '101')]"
391121,"[('E', '0'), ('D', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('C', '1'), ('C', '1'), ('A', '3'), ('C', '3'), ('C', '7'), ('V', '16'), ('V', '16'), ('C', '19'), ('C', '19'), ('D', '31'), ('C', '32'), ('C', '34'), ('C', '37'), ('C', '49'), ('L', '49'), ('C', '53'), ('L', '94'), ('P', '98'), ('P', '100'), ('Z', '101')]"
407861,"[('M', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('P', '1'), ('D', '1'), ('C', '1'), ('C', '16'), ('D', '25'), ('V', '25'), ('C', '50'), ('L', '50'), ('C', '54'), ('V', '70'), ('C', '70'), ('C', '72'), ('W', '76'), ('A', '76'), ('L', '79'), ('C', '84'), ('C', '85'), ('C', '98'), ('V', '99'), ('W', '99'), ('C', '99'), ('L', '99'), ('V', '99'), ('A', '100'), ('V', '100'), ('V', '101'), ('Y', '101'), ('W', '101'), ('C', '101'), ('W', '101'), ('Z', '101')]"
407946,"[('E', '0'), ('D', '0'), ('C', '0'), ('C', '24'), ('C', '46'), ('C', '61'), ('A', '61'), ('V', '61'), ('C', '68'), ('P', '72'), ('V', '73'), ('V', '75'), ('W', '75'), ('W', '75'), ('C', '75'), ('V', '76'), ('P', '77'), ('V', '81'), ('C', '83'), ('C', '84'), ('C', '84'), ('C', '85'), ('V', '87'), ('V', '87'), ('P', '87'), ('V', '89'), ('W', '91'), ('V', '92'), ('W', '92'), ('P', '99'), ('L', '99'), ('V', '100'), ('W', '100'), ('V', '100'), ('W', '100'), ('C', '100'), ('Y', '100'), ('W', '100'), ('Z', '100')]"
417732,"[('N', '0'), ('D', '0'), ('D', '0'), ('C', '1'), ('C', '1'), ('C', '3'), ('P', '4'), ('C', '4'), ('C', '5'), ('C', '22'), ('C', '40'), ('C', '42'), ('C', '49'), ('C', '88'), ('C', '88'), ('C', '94'), ('C', '95'), ('C', '97'), ('C', '98'), ('C', '99'), ('C', '100'), ('A', '100'), ('V', '100'), ('Y', '100'), ('Z', '100')]"
589261,"[('N', '0'), ('C', '9'), ('P', '27'), ('C', '27'), ('C', '53'), ('L', '53'), ('C', '59'), ('C', '60'), ('A', '61'), ('Z', '100')]"
649480,"[('E', '0'), ('D', '0'), ('D', '0'), ('C', '0'), ('C', '1'), ('D', '1'), ('A', '1'), ('C', '22'), ('C', '35'), ('C', '41'), ('C', '52'), ('C', '64'), ('C', '70'), ('C', '81'), ('C', '92'), ('C', '96'), ('V', '97'), ('C', '99'), ('Y', '100'), ('L', '100'), ('Z', '100')]"
661503,"[('E', '0'), ('C', '0'), ('W', '0'), ('C', '0'), ('Z', '100')]"
661505,"[('E', '0'), ('C', '0'), ('Z', '100')]"
692281,"[('M', '0'), ('C', '0'), ('C', '20'), ('C', '21'), ('C', '23'), ('C', '43'), ('C', '73'), ('C', '101'), ('Z', '101')]"
730340,"[('E', '0'), ('C', '0'), ('C', '0'), ('D', '0'), ('C', '1'), ('A', '2'), ('C', '67'), ('C', '68'), ('C', '68'), ('C', '73'), ('V', '94'), ('V', '95'), ('V', '95'), ('V', '95'), ('V', '95'), ('F', '97'), ('C', '97'), ('Y', '97'), ('Y', '97'), ('V', '98'), ('Y', '98'), ('V', '98'), ('W', '98'), ('Y', '98'), ('V', '98'), ('V', '98'), ('Y', '99'), ('C', '99'), ('V', '99'), ('Y', '100'), ('W', '100'), ('C', '100'), ('L', '100'), ('Z', '100')]"
843609,"[('N', '0'), ('P', '70'), ('C', '70'), ('A', '70'), ('V', '100'), ('V', '100'), ('D', '100'), ('Y', '100'), ('W', '100'), ('W', '100'), ('L', '100'), ('W', '100'), ('Z', '100')]"
1091117,"[('N', '0'), ('C', '0'), ('D', '16'), ('C', '43'), ('W', '43'), ('C', '51'), ('C', '55'), ('C', '65'), ('A', '67'), ('V', '67'), ('V', '67'), ('C', '79'), ('V', '79'), ('V', '85'), ('C', '89'), ('V', '89'), ('V', '90'), ('C', '92'), ('C', '95'), ('V', '95'), ('V', '98'), ('V', '99'), ('Y', '99'), ('W', '99'), ('L', '100'), ('W', '100'), ('Z', '100')]"
337223,"[('E', '0'), ('D', '3'), ('P', '4'), ('C', '4'), ('C', '6'), ('P', '7'), ('L', '7'), ('C', '10'), ('V', '14'), ('W', '15'), ('V', '15'), ('Y', '15'), ('W', '15'), ('W', '85'), ('W', '102'), ('Z', '102')]"
343773,"[('E', '0'), ('D', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('C', '5'), ('C', '9'), ('C', '18'), ('C', '25'), ('D', '25'), ('C', '25'), ('C', '26'), ('C', '32'), ('C', '69'), ('W', '101'), ('C', '101'), ('Z', '101')]"
378402,"[('M', '0'), ('Z', '102')]"
406456,"[('M', '0'), ('C', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('C', '1'), ('C', '1'), ('P', '6'), ('C', '6'), ('L', '6'), ('C', '33'), ('L', '61'), ('A', '99'), ('V', '99'), ('P', '101'), ('L', '101'), ('Y', '101'), ('C', '101'), ('Z', '101')]"
485841,"[('E', '0'), ('C', '0'), ('C', '3'), ('C', '4'), ('V', '15'), ('C', '15'), ('V', '29'), ('V', '32'), ('V', '100'), ('C', '100'), ('Y', '102'), ('L', '102'), ('Z', '102')]"
487826,"[('E', '0'), ('C', '0'), ('D', '0'), ('C', '1'), ('C', '1'), ('C', '2'), ('L', '101'), ('Z', '101')]"
487835,"[('E', '0'), ('C', '1'), ('C', '1'), ('C', '2'), ('C', '101'), ('L', '101'), ('Z', '101')]"
506115,"[('N', '0'), ('C', '60'), ('C', '102'), ('Z', '102')]"
507073,"[('E', '0'), ('W', '0'), ('C', '0'), ('C', '2'), ('C', '17'), ('C', '25'), ('C', '28'), ('W', '29'), ('P', '29'), ('V', '101'), ('W', '101'), ('Y', '101'), ('L', '101'), ('Z', '101')]"
587351,"[('M', '0'), ('C', '33'), ('P', '33'), ('A', '33'), ('C', '33'), ('P', '45'), ('R', '45'), ('C', '60'), ('C', '84'), ('A', '93'), ('F', '93'), ('Y', '93'), ('Z', '101')]"
587835,"[('M', '0'), ('C', '0'), ('Q', '31'), ('P', '31'), ('C', '31'), ('C', '52'), ('A', '83'), ('W', '83'), ('V', '84'), ('Y', '86'), ('C', '97'), ('C', '102'), ('L', '102'), ('Z', '102')]"
592510,"[('E', '0'), ('Z', '101')]"
605409,"[('M', '0'), ('D', '0'), ('C', '0'), ('D', '0'), ('C', '0'), ('C', '15'), ('C', '23'), ('C', '33'), ('C', '54'), ('C', '62'), ('C', '64'), ('A', '85'), ('W', '85'), ('C', '85'), ('C', '92'), ('C', '93'), ('C', '95'), ('W', '99'), ('R', '100'), ('A', '100'), ('C', '100'), ('V', '101'), ('W', '101'), ('W', '101'), ('Y', '101'), ('W', '101'), ('C', '101'), ('L', '101'), ('Z', '101')]"
613698,"[('E', '0'), ('W', '80'), ('C', '80'), ('Z', '102')]"
627837,"[('N', '0'), ('C', '53'), ('Z', '102')]"
665014,"[('E', '0'), ('Z', '102')]"
703523,"[('E', '0'), ('V', '96'), ('C', '96'), ('Y', '97'), ('C', '101'), ('L', '101'), ('Z', '101')]"
712203,"[('N', '0'), ('C', '0'), ('Q', '0'), ('C', '8'), ('C', '17'), ('A', '17'), ('A', '84'), ('V', '84'), ('C', '84'), ('V', '91'), ('C', '100'), ('V', '100'), ('V', '100'), ('Y', '100'), ('L', '100'), ('W', '100'), ('W', '102'), ('Z', '102')]"
719293,"[('E', '0'), ('C', '0'), ('P', '0'), ('C', '1'), ('C', '3'), ('L', '102'), ('Z', '102')]"
754671,"[('E', '0'), ('D', '0'), ('C', '0'), ('C', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('D', '2'), ('C', '2'), ('D', '2'), ('C', '2'), ('C', '2'), ('C', '3'), ('A', '3'), ('C', '4'), ('C', '7'), ('C', '7'), ('C', '7'), ('C', '8'), ('D', '8'), ('C', '9'), ('C', '9'), ('C', '11'), ('C', '11'), ('C', '12'), ('C', '15'), ('C', '17'), ('C', '18'), ('C', '19'), ('C', '19'), ('C', '21'), ('D', '24'), ('C', '24'), ('D', '25'), ('V', '25'), ('V', '25'), ('C', '27'), ('C', '28'), ('C', '29'), ('C', '30'), ('C', '37'), ('C', '37'), ('C', '62'), ('C', '62'), ('C', '62'), ('D', '64'), ('C', '64'), ('V', '67'), ('V', '71'), ('V', '73'), ('V', '80'), ('C', '80'), ('V', '87'), ('C', '87'), ('C', '95'), ('V', '96'), ('C', '99'), ('Y', '99'), ('W', '100'), ('V', '100'), ('V', '100'), ('V', '100'), ('Y', '100'), ('Y', '100'), ('C', '101'), ('L', '102'), ('W', '102'), ('Z', '102')]"
789582,"[('E', '0'), ('C', '0'), ('C', '0'), ('W', '0'), ('Z', '101')]"
868711,"[('N', '0'), ('C', '77'), ('W', '77'), ('V', '100'), ('V', '100'), ('C', '100'), ('A', '100'), ('Y', '100'), ('Y', '100'), ('Z', '101')]"
943586,"[('N', '0'), ('V', '87'), ('D', '87'), ('V', '95'), ('A', '98'), ('V', '99'), ('Y', '100'), ('W', '100'), ('L', '101'), ('W', '101'), ('Z', '101')]"
950430,"[('N', '0'), ('C', '0'), ('A', '100'), ('L', '101'), ('Z', '101')]"
1077444,"[('M', '0'), ('A', '0'), ('C', '5'), ('C', '76'), ('C', '94'), ('V', '94'), ('Y', '94'), ('C', '95'), ('V', '95'), ('Y', '98'), ('W', '98'), ('C', '98'), ('C', '99'), ('W', '99'), ('W', '100'), ('L', '101'), ('W', '101'), ('Z', '101')]"
1077459,"[('M', '0'), ('A', '0'), ('C', '0'), ('C', '95'), ('V', '95'), ('Y', '95'), ('W', '100'), ('L', '101'), ('W', '101'), ('Z', '101')]"
325154,"[('N', '0'), ('C', '71'), ('Z', '102')]"
329711,"[('M', '0'), ('D', '0'), ('C', '1'), ('C', '2'), ('C', '76'), ('A', '84'), ('L', '84'), ('W', '84'), ('V', '97'), ('V', '97'), ('V', '100'), ('Y', '100'), ('Z', '103')]"
341654,"[('M', '0'), ('C', '0'), ('C', '0'), ('C', '20'), ('Q', '100'), ('C', '100'), ('L', '100'), ('V', '102'), ('V', '102'), ('C', '102'), ('V', '102'), ('Y', '102'), ('Z', '102')]"
341703,"[('M', '0'), ('C', '102'), ('Z', '103')]"
349481,"[('M', '0'), ('D', '0'), ('W', '0'), ('C', '0'), ('L', '0'), ('C', '26'), ('P', '86'), ('A', '86'), ('V', '86'), ('Y', '101'), ('L', '102'), ('Z', '102')]"
368012,"[('M', '0'), ('C', '1'), ('C', '8'), ('A', '98'), ('C', '98'), ('V', '98'), ('Y', '98'), ('V', '99'), ('Y', '99'), ('V', '100'), ('V', '100'), ('Y', '100'), ('Z', '103')]"
447896,"[('M', '0'), ('C', '0'), ('D', '1'), ('C', '1'), ('D', '1'), ('C', '5'), ('C', '5'), ('C', '58'), ('C', '59'), ('L', '103'), ('Z', '103')]"
483063,"[('N', '0'), ('Z', '102')]"
528825,"[('N', '0'), ('C', '0'), ('Z', '102')]"
545256,"[('N', '0'), ('C', '0'), ('C', '0'), ('C', '1'), ('F', '4'), ('Z', '102')]"
560836,"[('M', '0'), ('Z', '102')]"
566083,"[('E', '0'), ('C', '1'), ('C', '48'), ('C', '50'), ('C', '75'), ('A', '76'), ('V', '76'), ('V', '76'), ('W', '77'), ('C', '77'), ('V', '82'), ('C', '88'), ('C', '88'), ('V', '92'), ('W', '93'), ('C', '101'), ('Y', '102'), ('W', '103'), ('C', '103'), ('Z', '103')]"
589435,"[('E', '0'), ('C', '0'), ('C', '0'), ('C', '4'), ('C', '10'), ('C', '23'), ('C', '31'), ('C', '31'), ('A', '66'), ('C', '68'), ('W', '74'), ('W', '82'), ('C', '85'), ('C', '86'), ('D', '87'), ('V', '88'), ('V', '88'), ('C', '88'), ('V', '88'), ('V', '93'), ('V', '93'), ('Y', '93'), ('V', '94'), ('V', '100'), ('Y', '101'), ('Z', '102')]"
597043,"[('E', '0'), ('C', '0'), ('C', '0'), ('C', '0'), ('P', '0'), ('C', '0'), ('A', '1'), ('C', '3'), ('D', '3'), ('C', '3'), ('C', '5'), ('C', '11'), ('C', '11'), ('C', '13'), ('C', '23'), ('C', '24'), ('C', '25'), ('C', '32'), ('C', '33'), ('C', '40'), ('C', '52'), ('C', '59'), ('C', '91'), ('Z', '102')]"
601196,"[('E', '0'), ('C', '0'), ('C', '10'), ('A', '13'), ('C', '13'), ('C', '50'), ('P', '52'), ('C', '52'), ('Q', '53'), ('Q', '66'), ('C', '66'), ('W', '102'), ('C', '102'), ('Z', '103')]"
601946,"[('M', '0'), ('C', '1'), ('C', '1'), ('C', '2'), ('W', '42'), ('W', '42'), ('Z', '103')]"
606909,"[('E', '0'), ('D', '0'), ('W', '0'), ('D', '0'), ('W', '0'), ('C', '1'), ('C', '7'), ('C', '18'), ('D', '52'), ('W', '52'), ('C', '52'), ('A', '70'), ('V', '70'), ('C', '76'), ('C', '79'), ('C', '79'), ('C', '79'), ('V', '79'), ('D', '81'), ('C', '85'), ('W', '89'), ('C', '90'), ('D', '93'), ('D', '93'), ('C', '95'), ('C', '100'), ('Y', '103'), ('L', '103'), ('Z', '103')]"
627966,"[('E', '0'), ('W', '0'), ('C', '0'), ('C', '1'), ('C', '80'), ('A', '81'), ('C', '81'), ('V', '83'), ('V', '87'), ('V', '88'), ('Y', '94'), ('W', '102'), ('L', '102'), ('C', '102'), ('W', '103'), ('Z', '103')]"
631952,"[('E', '0'), ('A', '78'), ('C', '78'), ('Z', '103')]"
